kind,lang,source_token,source_query_text,qid,wikidata_label,wikidata_aliases_json,mt_nllb,mt_madlad,mt_salamandra,vote_threshold,sim_nllb_madlad,sim_nllb_salamandra,sim_madlad_salamandra,agree_nllb_madlad,agree_nllb_salamandra,agree_madlad_salamandra,mt_voted,final_text,final_source,processed_at,cos_en_nllb,cos_en_madlad,cos_en_salamandra,gte_winner,lang_nllb,lang_madlad,lang_salamandra,output_token
entity,gl,"DeKalb_County,_Georgia","DeKalb County, Georgia",,,[],"Condado de DeKalb, Xeorxia",Condado de DeKalbusa. kgm,"Condado de DeKalb, Xeorxia",0.9,0.7059,1.0,0.7059,0.0,1.0,0.0,"Condado de DeKalb, Xeorxia","Condado de DeKalb, Xeorxia",mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.7937184572219849,0.7413109540939331,0.7937184572219849,nllb,pt,pt,pt,"Condado_de_DeKalb,_Xeorxia"
entity,gl,"DeKalb_County,_Illinois","DeKalb County, Illinois",,,[],"Condado de DeKalb, Illinois",Condado de DeKalbCity in Illinois USA,"Condado de DeKalb, Illinois",0.9,0.8125,1.0,0.8125,0.0,1.0,0.0,"Condado de DeKalb, Illinois","Condado de DeKalb, Illinois",mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.9543766379356384,0.8677476048469543,0.9543766379356384,nllb,pt,pt,pt,"Condado_de_DeKalb,_Illinois"
entity,gl,DeSoto_(automobile),DeSoto (automobile),,,[],DeSoto (automóbil),DeSoto (automóbil),DeSoto (automóbil),0.9,1.0,1.0,1.0,1.0,1.0,1.0,DeSoto (automóbil),DeSoto (automóbil),mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.9684253931045532,0.9684253931045532,0.9684253931045532,nllb,pl,pl,pl,DeSoto_(automóbil)
entity,gl,DeSoto_Custom,DeSoto Custom,Q827939,,[],DeSoto Custom,DeSoto personalizado,DeSoto Custom,0.9,0.0,0.0,0.0,0.0,0.0,0.0,DeSoto personalizado,DeSoto personalizado,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,,0.9540861248970032,,madlad,en,pt,en,DeSoto_personalizado
entity,gl,DeSoto_Firedome,DeSoto Firedome,Q1179635,,[],Firedome DeSoto,DeSoto Firedome,DeSoto Firedome,0.9,0.5333,0.5333,1.0,0.0,0.0,1.0,DeSoto Firedome,DeSoto Firedome,mt_vote,2026-03-05T13:29:40,,,,,en,en,en,DeSoto_Firedome
entity,gl,De_Graafschap,De Graafschap,Q221927,,[],De Graafschap,Condado,De Graafschap,0.9,0.2,1.0,0.2,0.0,1.0,0.0,De Graafschap,De Graafschap,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,1.0,0.5078785419464111,1.0,nllb,nl,pt,nl,De_Graafschap
entity,gl,Dead_Man's_Plack,Dead Man's Plack,Q5245285,,[],A placa do morto,Placa do home morto,Dead Man's Plack,0.9,0.8,0.0,0.0,0.0,0.0,0.0,Placa do home morto,Placa do home morto,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.7086559534072876,0.7675847411155701,,madlad,pt,pt,en,Placa_do_home_morto
entity,gl,Death_metal,Death metal,Q483251,,[],Death metal,Death metal,Death metal,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Death metal,Death metal,mt_vote,2026-03-05T13:29:42,,,,,en,en,en,Death_metal
entity,gl,Death_on_a_Factory_Farm,Death on a Factory Farm,Q5247610,,[],Morte nunha granxa industrial,Morte nunha granxa industrial,Morte nunha granxa industrial,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Morte nunha granxa industrial,Morte nunha granxa industrial,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.8556338548660278,0.8556338548660278,0.8556338548660278,nllb,pt,pt,pt,Morte_nunha_granxa_industrial
entity,gl,Debbie_Wasserman_Schultz,Debbie Wasserman Schultz,Q50104,,[],Debbie Wasserman Schultz,Debbie Wasserman Schultz,Debbie Wasserman Schultz,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Debbie Wasserman Schultz,Debbie Wasserman Schultz,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,1.0,1.0,1.0,nllb,de,de,de,Debbie_Wasserman_Schultz
entity,gl,Defender_(football),Defender (football),,,[],Defensor (futbol),Defensor (fútbol),Defensor (fútbol),0.9,0.0,0.0,1.0,0.0,0.0,1.0,Defensor (fútbol),Defensor (fútbol),mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,,0.9337602853775024,0.9337602853775024,madlad,en,sk,sk,Defensor_(fútbol)
entity,gl,Delfino_Pescara_1936,Delfino Pescara 1936,Q2710,,[],Delfino Pescara 1936,"Delfino Pescara, 1936.",Delfino Pescara 1936,0.9,0.9524,1.0,0.9524,1.0,1.0,1.0,Delfino Pescara 1936,Delfino Pescara 1936,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,1.0,0.917031228542328,1.0,nllb,es,it,es,Delfino_Pescara_1936
entity,gl,Delta_II,Delta II,Q49538,,[],Delta II,Delta II,Delta II,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Delta II,Delta II,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,1.0,1.0,1.0,nllb,fi,fi,fi,Delta_II
entity,gl,Demo_2004_(Year_of_No_Light_album),Demo 2004 (Year of No Light album),,,[],Demo 2004 (álbum Year of No Light),Demo 2004 (Year of No Light álbum),Demo 2004 (álbum Year of No Light),0.9,0.8235,1.0,0.8235,0.0,1.0,0.0,Demo 2004 (álbum Year of No Light),Demo 2004 (álbum Year of No Light),mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.969355583190918,0.9256438612937928,0.969355583190918,nllb,la,is,la,Demo_2004_(álbum_Year_of_No_Light)
entity,gl,Democratic_Labour_Party_(Brazil),Democratic Labour Party (Brazil),,,[],Partido Laborista Democrático (Brasil),Partido Democrático do Traballo (Brasil),Partido Democrático do Traballo (Brasil),0.9,0.7179,0.7179,1.0,0.0,0.0,1.0,Partido Democrático do Traballo (Brasil),Partido Democrático do Traballo (Brasil),mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.9345142841339112,0.9237262606620787,0.9237262606620787,madlad,es,gl,gl,Partido_Democrático_do_Traballo_(Brasil)
entity,gl,Democratic_Party_(United_States),Democratic Party (United States),,,[],Partido Democrático (Estados Unidos),Partido Demócrata (Estados Unidos),Partido Demócrata (Estados Unidos),0.9,0.8857,0.8857,1.0,0.0,0.0,1.0,Partido Demócrata (Estados Unidos),Partido Demócrata (Estados Unidos),mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.9163380861282348,0.9246482849121094,0.9246482849121094,madlad,es,es,es,Partido_Demócrata_(Estados_Unidos)
entity,gl,"Denham,_Buckinghamshire","Denham, Buckinghamshire",,,[],"Denham, Buckinghamshire","Denham, Buckinghamshiregreat- britain_ counties. kgm","Denham, Buckinghamshire",0.9,0.6133,1.0,0.6133,0.0,1.0,0.0,"Denham, Buckinghamshire","Denham, Buckinghamshire",mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,1.0,0.8361302018165588,1.0,nllb,de,de,de,"Denham,_Buckinghamshire"
entity,gl,Denmark,Denmark,Q35,,[],Dinamarca,DinamarcaCountry name,Dinamarca,0.9,0.0,1.0,0.0,0.0,1.0,0.0,Dinamarca,Dinamarca,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.9800090193748474,,0.9800090193748474,nllb,it,en,it,Dinamarca
entity,gl,Dennis_William_Sciama,Dennis William Sciama,,,[],Dennis William Sciama,Dennis William Sciama,Dennis William Sciama,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Dennis William Sciama,Dennis William Sciama,mt_vote,2026-03-05T13:29:58,,,,,en,en,en,Dennis_William_Sciama
entity,gl,Denzil_Antonio,Denzil Antonio,,,[],Denzil Antonio,Denzil Antonio,Denzil Antonio,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Denzil Antonio,Denzil Antonio,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,1.0,1.0,1.0,nllb,it,it,it,Denzil_Antonio
entity,gl,Department_of_Commerce_Gold_Medal,Department of Commerce Gold Medal,,,[],Medalla de Ouro do Departamento de Comercio,Medalla de Ouro do Departamento de Comercio,Medalla de Ouro do Departamento de Comercio,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Medalla de Ouro do Departamento de Comercio,Medalla de Ouro do Departamento de Comercio,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.9263160228729248,0.9263160228729248,0.9263160228729248,nllb,gl,gl,gl,Medalla_de_Ouro_do_Departamento_de_Comercio
entity,gl,Deptford,Deptford,Q2308650,,[],Deptford,Deptfordgreat- britain_ counties. kgm,Deptford,0.9,0.3556,1.0,0.3556,0.0,1.0,0.0,Deptford,Deptford,mt_vote,2026-03-05T13:30:00,,,,,en,en,en,Deptford
entity,gl,Deram_Records,Deram Records,,,[],Deram Records,Deram Records,Deram Records,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Deram Records,Deram Records,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,1.0,1.0,1.0,nllb,de,de,de,Deram_Records
entity,gl,Derbyshire,Derbyshire,Q67393503,,[],Derbyshire,Derbyshiregreat- britain_ counties. kgm,Derbyshire,0.9,0.4082,1.0,0.4082,0.0,1.0,0.0,Derbyshire,Derbyshire,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,1.0000001192092896,0.7459216117858887,1.0000001192092896,nllb,de,de,de,Derbyshire
entity,gl,Derbyshire_Dales,Derbyshire Dales,Q1199980,,[],Derbyshire Dales,Derbyshire Dalesgreat- britain_ counties. kgm,Derbyshire Dales,0.9,0.5246,1.0,0.5246,0.0,1.0,0.0,Derbyshire Dales,Derbyshire Dales,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,1.0,0.7989571690559387,1.0,nllb,fr,fr,fr,Derbyshire_Dales
entity,gl,Dessert,Dessert,Q182940,,[],Deserto.,Sobremesa,Postre,0.9,0.0,0.0,0.4,0.0,0.0,0.0,Sobremesa,Sobremesa,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,,0.8936262130737305,0.5996759533882141,madlad,en,es,it,Sobremesa
entity,gl,Detroit,Detroit,Q12439,,[],Detroit,DetroitCity in Michigan USA,Detroit,0.9,0.0,1.0,0.0,0.0,1.0,0.0,Detroit,Detroit,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.9999998807907104,,0.9999998807907104,nllb,fr,en,fr,Detroit
entity,gl,"Deșteaptă-te,_române!","Deșteaptă-te, române!",Q184540,,[],"Esperade, romanos!","¡Esperta, rapaz!","Desperta, romanesa!",0.9,0.6471,0.8108,0.7429,0.0,0.0,0.0,"Desperta, romanesa!","Desperta, romanesa!",mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.8222556114196777,0.6745321750640869,0.8801136612892151,salamandra,es,es,es,"Desperta,_romanesa!"
entity,gl,Diane_Duane,Diane Duane,Q445930,,[],Diane Duane,Diane Duane,Diane Duane,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Diane Duane,Diane Duane,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.9999999403953552,0.9999999403953552,0.9999999403953552,nllb,pl,pl,pl,Diane_Duane
entity,gl,Dianne_Feinstein,Dianne Feinstein,Q230733,,[],Dianne Feinstein,Dianne Feinstein,Dianne Feinstein,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Dianne Feinstein,Dianne Feinstein,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,1.000000238418579,1.000000238418579,1.000000238418579,nllb,de,de,de,Dianne_Feinstein
entity,gl,Dick_Dillin,Dick Dillin,Q267992,,[],Dick Dillin,Dick Dillin,Dick Dillin,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Dick Dillin,Dick Dillin,mt_vote,2026-03-05T13:30:07,,,,,en,en,en,Dick_Dillin
entity,gl,Die_Wacht_am_Rhein,Die Wacht am Rhein,Q665353,,[],Die Wacht am Rhein,A Garda do Ringermany. kgm,Die Wacht am Rhein,0.9,0.2727,1.0,0.3182,0.0,1.0,0.0,Die Wacht am Rhein,Die Wacht am Rhein,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,1.0000001192092896,0.576747477054596,1.0000001192092896,nllb,de,pt,de,Die_Wacht_am_Rhein
entity,gl,Diego_Santilli,Diego Santilli,Q5274808,,[],Diego Santilli,Diego Santilli,Diego Santilli,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Diego Santilli,Diego Santilli,mt_vote,2026-03-05T13:30:15,,,,,en,en,en,Diego_Santilli
entity,gl,Diemen,Diemen,Q9913,,[],Diemen,DiemenCity in Netherlands,Diemen,0.9,0.0,1.0,0.0,0.0,1.0,0.0,Diemen,Diemen,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,1.0000001192092896,,1.0000001192092896,nllb,de,en,de,Diemen
entity,gl,Diesel-electric_transmission,Diesel-electric transmission,Q1163778,,[],Transmisión diésel-eléctrica,Transmisión diésel-eléctrica,Transmisión diesel-eléctrica,0.9,1.0,0.9643,0.9643,1.0,1.0,1.0,Transmisión diesel-eléctrica,Transmisión diesel-eléctrica,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.9112508893013,0.9112508893013,0.9508250951766968,salamandra,es,es,es,Transmisión_diesel-eléctrica
entity,gl,Dieter_Hecking,Dieter Hecking,Q73135,,[],Dieter Hecking,Dieter Hecking,Dieter Hecking,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Dieter Hecking,Dieter Hecking,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.9999998807907104,0.9999998807907104,0.9999998807907104,nllb,de,de,de,Dieter_Hecking
entity,gl,"Digify,_Inc.","Digify, Inc.",,,[],"Digify, Inc.","Digify, Inc.","Digify, Inc.",0.9,1.0,1.0,1.0,1.0,1.0,1.0,"Digify, Inc.","Digify, Inc.",mt_vote,2026-03-05T13:30:19,,,,,en,en,en,"Digify,_Inc."
entity,gl,Digital_distribution,Digital distribution,Q269415,,[],Distribución digital,Distribución dixital,Distribución dixital,0.9,0.95,0.95,1.0,1.0,1.0,1.0,Distribución digital,Distribución digital,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.9386162757873536,0.9032509326934814,0.9032509326934814,nllb,gl,gl,gl,Distribución_digital
entity,gl,Dijon,Dijon,Q7003,,[],Dijon,Dijonfrance. kgm,Dijon,0.9,0.4762,1.0,0.4762,0.0,1.0,0.0,Dijon,Dijon,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,1.0000001192092896,0.799290120601654,1.0000001192092896,nllb,mt,sl,mt,Dijon
entity,gl,Diliman,Diliman,Q55224641,,[],Diliman,Dilimanphilippines. kgm,Diliman,0.9,0.4667,1.0,0.4667,0.0,1.0,0.0,Diliman,Diliman,mt_vote,2026-03-05T13:30:21,,,,,en,en,en,Diliman
entity,gl,"Dimmit_County,_Texas","Dimmit County, Texas",,,[],"Condado de Dimmit, Texas",Condado de DimmitCity in Texas USA,"Condado de Dimmit, Texas",0.9,0.7931,1.0,0.7931,0.0,1.0,0.0,"Condado de Dimmit, Texas","Condado de Dimmit, Texas",mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.9594610333442688,0.92210590839386,0.9594610333442688,nllb,pt,pt,pt,"Condado_de_Dimmit,_Texas"
entity,gl,Disco,Disco,Q58339,,[],Disco,Disco,Disco,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Disco,Disco,mt_vote,2026-03-05T13:30:23,,,,,en,en,en,Disco
entity,gl,Distinguished_Service_Medal_(United_States_Navy),Distinguished Service Medal (United States Navy),Q12871776,,[],Medalla de Servizo Distinguido (Nave dos Estados Unidos),Distinguished Service Medal (Estados Unidos de América),Medalla de Servizo Distinguido (Armada dos Estados Unidos),0.9,0.4865,0.9298,0.5487,0.0,1.0,0.0,Medalla de Servizo Distinguido (Armada dos Estados Unidos),Medalla de Servizo Distinguido (Armada dos Estados Unidos),mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.8774991035461426,0.9080994129180908,0.8971797823905945,salamandra,gl,pt,gl,Medalla_de_Servizo_Distinguido_(Armada_dos_Estados_Unidos)
entity,gl,Distinguished_Service_Order,Distinguished Service Order,Q615838,,[],Orde de Servizo Distinguido,Orde de Servizo Distinguido,Orde de Servizo Distinguido,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Orde de Servizo Distinguido,Orde de Servizo Distinguido,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.8379644751548767,0.8379644751548767,0.8379644751548767,nllb,gl,gl,gl,Orde_de_Servizo_Distinguido
entity,gl,Dnipropetrovsk,Dnipropetrovsk,,,[],Dnipropetrovsk,DnipropetrovskCity in Ukraine,Dnipropetrovsk,0.9,0.6512,1.0,0.6512,0.0,1.0,0.0,Dnipropetrovsk,Dnipropetrovsk,mt_vote,2026-03-05T13:30:30,,,,,en,en,en,Dnipropetrovsk
entity,gl,Dodge,Dodge,Q16275547,,[],Dodge,Esquivar,Dodge,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Esquivar,Esquivar,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,,0.5922113656997681,,madlad,en,es,en,Esquivar
entity,gl,Dodge_Coronet,Dodge Coronet,Q1234173,,[],Dodge Coronet,Dodge Coronet,Dodge Coronet,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Dodge Coronet,Dodge Coronet,mt_vote,2026-03-05T13:30:31,,,,,en,en,en,Dodge_Coronet
entity,gl,Doesburg,Doesburg,Q165736,,[],Doisburg,DoesburgCity in Netherlands,Doesburg,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Doisburg,Doisburg,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.8907206058502197,,,nllb,fr,en,en,Doisburg
entity,gl,Don_Guardian,Don Guardian,Q16185367,,[],Don Guardián,Don Guardian,Don Guardian,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Don Guardián,Don Guardián,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.7934213876724243,,,nllb,cs,en,en,Don_Guardián
entity,gl,Don_Sweeney,Don Sweeney,Q5293587,,[],Don Sweeney,Don Sweeney,Don Sweeney,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Don Sweeney,Don Sweeney,mt_vote,2026-03-05T13:30:34,,,,,en,en,en,Don_Sweeney
entity,gl,Don_Tripp,Don Tripp,Q100936703,,[],Don Tripp,Don Tripp,Don Tripp,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Don Tripp,Don Tripp,mt_vote,2026-03-05T13:30:35,,,,,en,en,en,Don_Tripp
entity,gl,Donabate,Donabate,Q59719357,,[],Donabate,Donabategreat- britain_ counties. kgm,Donabate,0.9,0.3556,1.0,0.3556,0.0,1.0,0.0,Donabate,Donabate,mt_vote,2026-03-05T13:30:35,,,,,en,en,en,Donabate
entity,gl,Donal_O'Ceallaigh,Donal O'Ceallaigh,Q120670065,,[],Donal O'Ceallaigh,Donal O'Ceallaigh,Donal O'Ceallaigh,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Donal O'Ceallaigh,Donal O'Ceallaigh,mt_vote,2026-03-05T13:30:36,,,,,en,en,en,Donal_O'Ceallaigh
entity,gl,Donald_J._Irwin,Donald J. Irwin,Q1239987,,[],Donald J. Irwin,Donald J. Irwin,Donald J. Irwin,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Donald J. Irwin,Donald J. Irwin,mt_vote,2026-03-05T13:30:37,,,,,en,en,en,Donald_J._Irwin
entity,gl,Doom_metal,Doom metal,Q186170,,[],Doom metal,Doom metal,Doom metal,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Doom metal,Doom metal,mt_vote,2026-03-05T13:30:43,,,,,en,en,en,Doom_metal
entity,gl,Doomsday_argument,Doomsday argument,Q1242493,,[],Argumento do día do fin,Argumento Doomsday,Argumento do día do xuízo final,0.9,0.6829,0.8519,0.5714,0.0,0.0,0.0,Argumento Doomsday,Argumento Doomsday,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.7580640912055969,0.9067466855049132,0.7069231867790222,madlad,gl,it,gl,Argumento_Doomsday
entity,gl,Doris_Bures,Doris Bures,Q85433,,[],Doris Bures,Doris Bures,Doris Bures,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Doris Bures,Doris Bures,mt_vote,2026-03-05T13:30:45,,,,,en,en,en,Doris_Bures
entity,gl,"Dothan,_Alabama","Dothan, Alabama",,,[],"Dotán, Alabama",DothanCity in Alabama USA,"Dothan, Alabama",0.9,0.0,0.0,0.0,0.0,0.0,0.0,"Dotán, Alabama","Dotán, Alabama",mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.9050722122192384,,,nllb,hu,en,en,"Dotán,_Alabama"
entity,gl,Doug_Moench,Doug Moench,Q718507,,[],Doug Moench,Doug Moench,Doug Moench,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Doug Moench,Doug Moench,mt_vote,2026-03-05T13:30:46,,,,,en,en,en,Doug_Moench
entity,gl,"Dougherty_County,_Georgia","Dougherty County, Georgia",,,[],"Condado de Dougherty, Xeorxia",Condado de DoughertyRegion/ state in USA,"Condado de Dougherty, Xeorxia",0.9,0.6957,1.0,0.6667,0.0,1.0,0.0,"Condado de Dougherty, Xeorxia","Condado de Dougherty, Xeorxia",mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.7673028707504272,0.7731741666793823,0.7673028707504272,nllb,pt,pt,pt,"Condado_de_Dougherty,_Xeorxia"
entity,gl,Douglas_R._Oberhelman,Douglas R. Oberhelman,Q188288,,[],Douglas R. Oberhelman,Douglas R. Oberhelman,Douglas R. Oberhelman,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Douglas R. Oberhelman,Douglas R. Oberhelman,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,1.0000001192092896,1.0000001192092896,1.0000001192092896,nllb,de,de,de,Douglas_R._Oberhelman
entity,gl,"Doña_Ana_County,_New_Mexico","Doña Ana County, New Mexico",,,[],"Condado de Doña Ana, Novo México",Condado de Doña Anausa. kgm,"Condado de Doña Ana, Novo México",0.9,0.7119,1.0,0.7119,0.0,1.0,0.0,"Condado de Doña Ana, Novo México","Condado de Doña Ana, Novo México",mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.9393420219421388,0.7136298418045044,0.9393420219421388,nllb,gl,es,gl,"Condado_de_Doña_Ana,_Novo_México"
entity,gl,Drew_Caldwell,Drew Caldwell,Q5307140,,[],Drew Caldwell,Drew Caldwell,Drew Caldwell,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Drew Caldwell,Drew Caldwell,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,1.000000238418579,1.000000238418579,1.000000238418579,nllb,et,et,et,Drew_Caldwell
entity,gl,Drogheda_United_F.C.,Drogheda United F.C.,Q761498,,[],Drogheda United F.C.,Drogheda United F.C. (en inglés).,Drogheda United F.C.,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Drogheda United F.C. (en inglés).,Drogheda United F.C. (en inglés).,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,,0.946805775165558,,madlad,en,hu,en,Drogheda_United_F.C._(en_inglés).
entity,gl,Drone_music,Drone music,Q650316,,[],Música de drones,Música de drone,Música de dron,0.9,0.9677,0.9333,0.9655,1.0,1.0,1.0,Música de drones,Música de drones,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.943121075630188,0.9333589673042296,0.9383718967437744,nllb,es,es,es,Música_de_drones
entity,gl,Drugs,Drugs,Q3040094,,[],Drogas,Drogas,Drogas,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Drogas,Drogas,mt_vote,2026-03-05T13:30:58,,,,,en,en,en,Drogas
entity,gl,Drum_and_bass,Drum and bass,Q188994,,[],Batería e baixo,Batería e baixo,Drum and bass,0.9,1.0,0.0,0.0,1.0,0.0,0.0,Batería e baixo,Batería e baixo,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.5954129695892334,0.5954129695892334,,nllb,an,an,en,Batería_e_baixo
entity,gl,Drum_kit,Drum kit,Q128309,,[],Kit de batería,Batería,Kit de batería,0.9,0.6667,1.0,0.6667,0.0,1.0,0.0,Kit de batería,Kit de batería,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.7869923710823059,0.5944180488586426,0.7869923710823059,nllb,es,es,es,Kit_de_batería
entity,gl,"DuPage_County,_Illinois","DuPage County, Illinois",,,[],"Condado de DuPage, Illinois",Condado de DuPageCity in Illinois USA,"Condado de DuPage, Illinois",0.9,0.8125,1.0,0.8125,0.0,1.0,0.0,"Condado de DuPage, Illinois","Condado de DuPage, Illinois",mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.93807053565979,0.9027557373046876,0.93807053565979,nllb,pt,pt,pt,"Condado_de_DuPage,_Illinois"
entity,gl,Dublin,Dublin,Q1761,,[],Dublín,Dublínworld. kgm,Dublín,0.9,0.5455,1.0,0.5455,0.0,1.0,0.0,Dublín,Dublín,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.8907153606414795,0.6879786252975464,0.8907153606414795,nllb,cs,cs,cs,Dublín
entity,gl,Dublin_(European_Parliament_constituency),Dublin (European Parliament constituency),,,[],Dublín (circunscripción do Parlamento Europeo),Dublín (circunscrición do Parlamento Europeo) ireland_ provinces. kgm,Dublín (electorado do Parlamento Europeo),0.9,0.7826,0.7586,0.6,0.0,0.0,0.0,Dublín (electorado do Parlamento Europeo),Dublín (electorado do Parlamento Europeo),mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.8735226392745972,0.7625068426132202,0.9131215214729308,salamandra,gl,gl,pt,Dublín_(electorado_do_Parlamento_Europeo)
entity,gl,Ducati,Ducati,Q271812,,[],Ducati,DucatiCity in Italy,Ducati,0.9,0.48,1.0,0.48,0.0,1.0,0.0,Ducati,Ducati,mt_vote,2026-03-05T13:31:03,,,,,en,en,en,Ducati
entity,gl,Duhok_SC,Duhok SC,Q1999653,,[],Distrito de Duhok,Duhok SCCity in Iraq,Duhok SC,0.9,0.0,0.4,0.0,0.0,0.0,0.0,Duhok SC,Duhok SC,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.8252065181732178,,0.9999998807907104,salamandra,pt,en,de,Duhok_SC
entity,gl,Duncan_Rouleau,Duncan Rouleau,Q5314594,,[],Duncan Rouleau,Duncan Rouleau,Duncan Rouleau,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Duncan Rouleau,Duncan Rouleau,mt_vote,2026-03-05T13:31:10,,,,,en,en,en,Duncan_Rouleau
entity,gl,"Dunwoody,_Georgia","Dunwoody, Georgia",,,[],"Dunwoody, Xeorxia","Dunwoody, Xeorxiausa. kgm","Dunwoody, Xeorxia",0.9,0.0,0.0,0.0,0.0,0.0,0.0,"Dunwoody, Xeorxiausa. kgm","Dunwoody, Xeorxiausa. kgm",mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,,0.8039590120315552,,madlad,en,fi,en,"Dunwoody,_Xeorxiausa._kgm"
entity,gl,Dutch_language,Dutch language,,,[],Lingua neerlandesa,NeerlandésName,Idioma holandés,0.9,0.5625,0.4848,0.4138,0.0,0.0,0.0,Idioma holandés,Idioma holandés,mt_vote_revoted_gte_langfilter,2026-03-09T10:17:58,0.8981564044952393,0.7534311413764954,0.9098029732704164,salamandra,et,hu,fr,Idioma_holandés
